 ,3,4,5,8,10,20,50,100,200
1,0.000027000,0.000017125,0.000021750,0.000048541,0.000075375,0.000426750,0.005221500,0.039187000,0.293280708
2,0.000016167,0.000015333,0.000020083,0.000050875,0.000080167,0.000446042,0.005201209,0.038913375,0.291246084
3,0.000013000,0.000015375,0.000020791,0.000053917,0.000078208,0.000412500,0.005279375,0.039696708,0.302167167
4,0.000011375,0.000014666,0.000020208,0.000061500,0.000083791,0.000414125,0.005276833,0.039275459,0.299272583
5,0.000011333,0.000014542,0.000021500,0.000049375,0.000078292,0.000426208,0.005273417,0.038730792,0.295159250
6,0.000010375,0.000014333,0.000020041,0.000045083,0.000071000,0.000410958,0.004998875,0.038551875,0.302988041
7,0.000010333,0.000014375,0.000019834,0.000049375,0.000077917,0.000391000,0.005163083,0.038920667,0.299952417
8,0.000009875,0.000014333,0.000020166,0.000047917,0.000074292,0.000387083,0.005210834,0.038323708,0.296628083
9,0.000011250,0.000015000,0.000020583,0.000048375,0.000077000,0.000388208,0.005050875,0.038785167,0.296347709
10,0.000009958,0.000014250,0.000021375,0.000048958,0.000081917,0.000415625,0.005049708,0.040535709,0.296821208
 
1,0.000036333,0.000024458,0.000032250,0.000072542,0.000119875,0.000698042,0.006096333,0.055091792,0.953164875
2,0.000020166,0.000023375,0.000030958,0.000075708,0.000106750,0.000703958,0.006271750,0.055136708,0.953415250
3,0.000018625,0.000022292,0.000033708,0.000081917,0.000113375,0.000684875,0.006263917,0.055267000,0.947100167
4,0.000020125,0.000023958,0.000031542,0.000073334,0.000109125,0.000684916,0.006401167,0.055861583,0.967740916
5,0.000016708,0.000023083,0.000033416,0.000071792,0.000116042,0.000703417,0.005972833,0.056271750,0.960253500
6,0.000016333,0.000022500,0.000031708,0.000074042,0.000110375,0.000723667,0.006000875,0.056273708,0.960866250
7,0.000014667,0.000023750,0.000032625,0.000073667,0.000114834,0.000711959,0.006006084,0.055811834,0.961308292
8,0.000014292,0.000023042,0.000033417,0.000067334,0.000112375,0.000708292,0.005978042,0.056150917,0.960678292
9,0.000017000,0.000022792,0.000032125,0.000073917,0.000109209,0.000710417,0.005906875,0.055642916,0.961386041
10,0.000015542,0.000022208,0.000033917,0.000072250,0.000113083,0.000706458,0.005909917,0.055684167,0.962990667
