 ,3,4,5,8,10,20,50,100,200
1,0.000027417,0.000019459,0.000024458,0.000053375,0.000125250,0.000424416,0.005308833,0.039509292,0.297783042
2,0.000015417,0.000017416,0.000022500,0.000051167,0.000078500,0.000418375,0.005314000,0.038805375,0.297197959
3,0.000013500,0.000016625,0.000023042,0.000049875,0.000081334,0.000444000,0.005184792,0.038802792,0.297867625
4,0.000011834,0.000016875,0.000022583,0.000049666,0.000072833,0.000419250,0.010955750,0.039290958,0.301252875
5,0.000012250,0.000015917,0.000021958,0.000050500,0.000078875,0.000415792,0.005393375,0.039530041,0.296751666
6,0.000011334,0.000021125,0.000022125,0.000049500,0.000080375,0.000451083,0.005328334,0.039405458,0.296687834
7,0.000011834,0.000014584,0.000021584,0.000049166,0.000075209,0.000392333,0.005275083,0.039280667,0.292123958
8,0.000011541,0.000015917,0.000021500,0.000049208,0.000081250,0.000404500,0.005264334,0.038851250,0.295956625
9,0.000011542,0.000015791,0.000025042,0.000049542,0.000081959,0.000417125,0.005263334,0.039605083,0.292679917
10,0.000010750,0.000015333,0.000021791,0.000049583,0.000078834,0.000416708,0.005231334,0.040496791,0.294910958
 
1,0.000034959,0.000025750,0.000037834,0.000079458,0.000137208,0.000726917,0.006100417,0.055570583,0.957051958
2,0.000021708,0.000025125,0.000034541,0.000087083,0.000114666,0.000708875,0.006059208,0.055480334,0.959922208
3,0.000018958,0.000025459,0.000037875,0.000075917,0.000110000,0.000695083,0.006070792,0.054876583,0.943816333
4,0.000015875,0.000026792,0.000036000,0.000074042,0.000107708,0.000701417,0.008421083,0.055837625,0.961228250
5,0.000017542,0.000027917,0.000036834,0.000078000,0.000108125,0.000689583,0.005978208,0.056091042,0.953996042
6,0.000016167,0.000023500,0.000035208,0.000074458,0.000114792,0.000736917,0.006046291,0.056176375,0.943290250
7,0.000018958,0.000023833,0.000034250,0.000074291,0.000111417,0.000678291,0.005967125,0.055938333,0.939355125
8,0.000018458,0.000024167,0.000035375,0.000077958,0.000117458,0.000698875,0.006053750,0.056162834,0.946284667
9,0.000018208,0.000025458,0.000042917,0.000075083,0.000104167,0.000692458,0.006110583,0.055536875,0.937764584
10,0.000017709,0.000024709,0.000036875,0.000076792,0.000108583,0.000708375,0.005985917,0.056343917,0.938730875
