 ,3,4,5,8,10,20,50,100,200
1,0.000026500,0.000019584,0.000023666,0.000052500,0.000081292,0.000403708,0.005190917,0.039631583,0.298129625
2,0.000014334,0.000017542,0.000021875,0.000079917,0.000078041,0.000416792,0.005169792,0.038998000,0.300183125
3,0.000013541,0.000015584,0.000022416,0.000056833,0.000073542,0.000398583,0.005298625,0.039960208,0.300055667
4,0.000012375,0.000015917,0.000019958,0.000048500,0.000072208,0.000415583,0.005132917,0.039990000,0.299699583
5,0.000011875,0.000017291,0.000021959,0.000046250,0.000078583,0.000411083,0.005231708,0.039607250,0.301456000
6,0.000011333,0.000016250,0.000021584,0.000046000,0.000078042,0.000464792,0.005302875,0.039787666,0.304401000
7,0.000010500,0.000015875,0.000021958,0.000045542,0.000077709,0.000388416,0.005060250,0.039756166,0.301932541
8,0.000010083,0.000015459,0.000021708,0.000045667,0.000076791,0.000399250,0.005033083,0.039239667,0.295155584
9,0.000010750,0.000014708,0.000021583,0.000046917,0.000085792,0.000425750,0.005177125,0.040016959,0.296239792
10,0.000010417,0.000014375,0.000021083,0.000045625,0.000082042,0.000420500,0.005168125,0.041168750,0.305420458
 
1,0.000035667,0.000026583,0.000038292,0.000085834,0.000112875,0.000713167,0.005963167,0.055521417,0.959644125
2,0.000020416,0.000025542,0.000034292,0.000106459,0.000110084,0.000727875,0.006024792,0.055442666,0.958806250
3,0.000017917,0.000024167,0.000033750,0.000073250,0.000108875,0.000712666,0.006016375,0.055137125,0.957934417
4,0.000017416,0.000025833,0.000031208,0.000070584,0.000105000,0.000724125,0.006019167,0.056040625,0.966267042
5,0.000018167,0.000024417,0.000035833,0.000067000,0.000117833,0.000703333,0.006038167,0.056331958,0.957373625
6,0.000016459,0.000024291,0.000033042,0.000068417,0.000104708,0.000702334,0.005988250,0.056131792,0.954788042
7,0.000014959,0.000023834,0.000033958,0.000068917,0.000126792,0.000708083,0.005980541,0.055958042,0.957540250
8,0.000015875,0.000023750,0.000035125,0.000070583,0.000119125,0.000696167,0.006026083,0.056025250,0.951539625
9,0.000015708,0.000026625,0.000035041,0.000067459,0.000115833,0.000713042,0.006003333,0.055609833,0.949266167
10,0.000015375,0.000023041,0.000033291,0.000100042,0.000119375,0.000678208,0.006036583,0.055829541,0.952565875
